VARIABLES = "X", "Y", "Speed", "P", "M","H", "S", "Xvel", "Yvel","F0", "G0", "rho", "RES0", "RES1", "RES2", "RES3" 
ZONE T = "CELL CENTERS AT TIMESTEP 0 ", I = 128 , J = 64, F=POINT 

0.936 3.49045 264.978 101332 0.800058 309493 3295.45 264.977 0.156872 342.638 0.202849 1.29308 -2.01903 -1129.24 -4920.91 -624075
0.960855 3.6942 264.979 101332 0.800064 309493 3295.45 264.979 0.173021 342.643 0.223732 1.29309 -1.99067 -1112.95 -4853.8 -615168
0.987165 3.9096 264.982 101333 0.800072 309494 3295.45 264.982 0.196476 342.65 0.254065 1.2931 -2.02572 -1132.2 -4928.02 -625924
1.01501 4.1374 264.985 101334 0.80008 309495 3295.45 264.985 0.21819 342.656 0.282145 1.29312 -2.00595 -1120.68 -4891.01 -619676
1.04446 4.37833 264.988 101335 0.80009 309496 3295.44 264.988 0.244161 342.664 0.315732 1.29313 -2.0069 -1120.68 -4893.13 -619815
1.07564 4.63307 264.992 101336 0.800101 309497 3295.44 264.992 0.274103 342.673 0.354456 1.29315 -2.01861 -1126.78 -4912.03 -623319
1.10864 4.90247 264.996 101338 0.800113 309498 3295.44 264.996 0.307207 342.683 0.397269 1.29316 -2.01797 -1125.81 -4917.69 -622962
1.14353 5.18743 265 101339 0.800126 309499 3295.43 265 0.343563 342.693 0.44429 1.29318 -2.01102 -1121.11 -4914.46 -620586
1.18043 5.4888 265.005 101341 0.800141 309500 3295.43 265.005 0.383528 342.705 0.49598 1.2932 -2.0062 -1117.77 -4903.22 -618911
1.2195 5.80757 265.01 101343 0.800157 309502 3295.42 265.01 0.427236 342.718 0.552513 1.29323 -1.99836 -1112.52 -4879.56 -616226
1.26085 6.1448 265.017 101345 0.800177 309503 3295.42 265.017 0.48278 342.734 0.624358 1.29326 -2.01168 -1118.89 -4926.45 -620081
1.30458 6.50152 265.024 101347 0.800197 309505 3295.41 265.023 0.537268 342.75 0.694841 1.29329 -1.99602 -1109.12 -4897.23 -614948
1.35085 6.8789 265.031 101350 0.800221 309507 3295.4 265.031 0.602294 342.769 0.778959 1.29332 -1.99754 -1108.79 -4904.18 -615092
1.39983 7.27815 265.04 101353 0.800247 309509 3295.39 265.039 0.674348 342.79 0.872174 1.29336 -1.99298 -1104.98 -4904.08 -613344
1.4516 7.7005 265.049 101356 0.800274 309511 3295.38 265.048 0.749395 342.812 0.969264 1.2934 -1.97122 -1091.03 -4868.29 -606013
1.50635 8.14735 265.062 101360 0.800312 309515 3295.37 265.06 0.852748 342.843 1.10299 1.29345 -1.95436 -1072.28 -4940.24 -590532
1.56427 8.62015 265.111 101381 0.800448 309538 3295.35 265.11 0.928368 342.964 1.201 1.29367 -0.353587 1414.41 -3330.66 1.61254e+006
1.62555 9.12037 271.31 103534 0.806913 319595 3319.6 271.103 10.5716 347.536 13.552 1.28193 33.1156 8867.84 -17564 2.37719e+006
1.6904 9.64968 279.889 104784 0.8982 282061 3163.31 275.258 -50.7041 415.781 -76.5891 1.51051 -1.#IND -1.#IND -1.#IND -1.#IND
0.585823 0.0602518 264.898 101302 0.799822 309470 3295.53 264.898 0.0674584 342.438 0.0872044 1.29271 342.301 183728 -104650 1.05935e+008
0.586675 0.0881098 264.958 101325 0.8 309488 3295.47 264.958 0.00105073 342.591 0.0013586 1.293 -0.111669 -63.8327 -1615.3 -31501.6
0.58779 0.116237 264.958 101325 0.8 309488 3295.47 264.958 0.00120929 342.591 0.00156361 1.293 -0.26742 -149.93 -1819.11 -82758.9
0.589172 0.14473 264.959 101325 0.8 309488 3295.47 264.959 0.00144833 342.591 0.00187269 1.293 -0.371086 -208.059 -2125.16 -114842
0.59082 0.17368 264.959 101325 0.8 309488 3295.47 264.959 0.00164166 342.591 0.00212267 1.293 -0.470588 -263.847 -2335.66 -145636
0.592742 0.203175 264.959 101325 0.8 309488 3295.47 264.959 0.00189576 342.592 0.00245122 1.293 -0.595503 -333.887 -2600.28 -184295
0.59495 0.233313 264.959 101325 0.8 309488 3295.47 264.959 0.0020524 342.592 0.00265375 1.293 -0.688469 -386.009 -2698.68 -213065
0.597445 0.26419 264.959 101325 0.800001 309488 3295.47 264.959 0.00238176 342.592 0.00307962 1.293 -0.834588 -467.935 -2986.26 -258285
0.600237 0.295905 264.959 101325 0.800001 309488 3295.47 264.959 0.00266587 342.592 0.00344697 1.293 -0.962343 -539.564 -3170.63 -297823
0.603337 0.32856 264.959 101325 0.800001 309488 3295.47 264.959 0.00294816 342.592 0.00381198 1.293 -1.07846 -604.668 -3309.12 -333758
0.606757 0.36226 264.959 101325 0.800001 309488 3295.47 264.959 0.00326547 342.592 0.00422225 1.293 -1.19928 -672.404 -3444.85 -371147
0.610507 0.397112 264.959 101325 0.800001 309488 3295.47 264.959 0.0037069 342.592 0.00479303 1.293 -1.34337 -753.196 -3657.9 -415742
0.614597 0.433222 264.959 101325 0.800001 309488 3295.47 264.959 0.00398015 342.592 0.00514635 1.293 -1.41678 -794.35 -3661.38 -438458
0.619045 0.470708 264.959 101325 0.800002 309488 3295.47 264.959 0.00452882 342.593 0.00585577 1.293 -1.56477 -877.318 -3868.37 -484256
0.62386 0.509692 264.959 101325 0.800002 309488 3295.47 264.959 0.00506072 342.593 0.00654353 1.293 -1.67781 -940.696 -3997.61 -519240
0.629062 0.550295 264.959 101325 0.800002 309488 3295.47 264.959 0.00551925 342.593 0.00713641 1.293 -1.75549 -984.24 -4021.11 -543275
0.634667 0.592645 264.959 101325 0.800002 309488 3295.47 264.959 0.00619895 342.593 0.00801527 1.293 -1.8647 -1045.46 -4151.84 -577071
0.640687 0.636877 264.959 101325 0.800003 309488 3295.47 264.959 0.00687694 342.594 0.00889191 1.293 -1.95145 -1094.09 -4223.64 -603917
0.64715 0.68313 264.96 101325 0.800003 309488 3295.47 264.96 0.00763222 342.594 0.0098685 1.293 -2.03331 -1139.98 -4286.2 -629247
0.654075 0.73155 264.96 101325 0.800004 309488 3295.47 264.96 0.00854897 342.594 0.0110539 1.29301 -2.12423 -1190.94 -4381.17 -657381
0.661482 0.78229 264.96 101325 0.800004 309488 3295.47 264.96 0.00941971 342.595 0.0121797 1.29301 -2.1759 -1219.89 -4395.16 -673366
0.669395 0.835515 264.96 101326 0.800005 309488 3295.47 264.96 0.0105349 342.595 0.0136217 1.29301 -2.24945 -1261.12 -4467.39 -696124
0.677838 0.891388 264.96 101326 0.800005 309488 3295.47 264.96 0.011693 342.596 0.0151191 1.29301 -2.30345 -1291.37 -4499.3 -712830
0.68684 0.950082 264.96 101326 0.800006 309488 3295.47 264.96 0.0130408 342.596 0.0168619 1.29301 -2.36194 -1324.14 -4545.77 -730925
0.696427 1.01178 264.961 101326 0.800007 309489 3295.47 264.961 0.0145298 342.597 0.0187871 1.29301 -2.41132 -1351.8 -4582.12 -746199
0.70663 1.0767 264.961 101326 0.800008 309489 3295.47 264.961 0.0163578 342.598 0.0211509 1.29301 -2.47546 -1387.73 -4657.41 -766041
0.717483 1.14505 264.961 101326 0.800009 309489 3295.47 264.961 0.0180663 342.598 0.02336 1.29301 -2.49418 -1398.19 -4642.63 -771823
0.729018 1.21697 264.962 101326 0.80001 309489 3295.47 264.962 0.0201699 342.599 0.02608 1.29301 -2.53931 -1423.47 -4675.98 -785782
0.741273 1.29275 264.962 101326 0.800011 309489 3295.47 264.962 0.0224169 342.6 0.0289854 1.29302 -2.55935 -1434.65 -4679.51 -791968
0.754285 1.37265 264.963 101326 0.800012 309489 3295.47 264.963 0.0252667 342.601 0.0326703 1.29302 -2.61034 -1463.19 -4740.21 -807735
0.768095 1.45687 264.963 101327 0.800014 309489 3295.47 264.963 0.0278789 342.602 0.0360479 1.29302 -2.61297 -1464.61 -4709.1 -808534
0.782745 1.54573 264.964 101327 0.800016 309489 3295.47 264.964 0.0316732 342.604 0.0409542 1.29302 -2.67232 -1497.81 -4799.56 -826884
0.798285 1.63945 264.964 101327 0.800017 309489 3295.47 264.964 0.0347576 342.605 0.0449425 1.29303 -2.65989 -1490.8 -4738.92 -823020
0.814765 1.73838 264.965 101327 0.80002 309490 3295.47 264.965 0.0393524 342.607 0.0508837 1.29303 -2.7038 -1515.3 -4807.52 -836580
0.832235 1.8428 264.966 101328 0.800022 309490 3295.47 264.966 0.0438341 342.609 0.0566788 1.29303 -2.71974 -1524.18 -4807.74 -841496
0.85075 1.953 264.967 101328 0.800025 309490 3295.47 264.967 0.0487932 342.611 0.0630913 1.29304 -2.72547 -1527.33 -4800.83 -843251
0.870365 2.0694 264.968 101328 0.800028 309490 3295.46 264.968 0.0543828 342.614 0.0703191 1.29304 -2.72948 -1529.42 -4794.76 -844445
0.891143 2.19238 264.969 101329 0.800031 309491 3295.46 264.969 0.0612705 342.617 0.0792255 1.29305 -2.75953 -1546.11 -4837.68 -853705
0.913153 2.32225 264.97 101329 0.800035 309491 3295.46 264.97 0.0684747 342.62 0.0885412 1.29305 -2.77376 -1554.03 -4844.73 -858093
0.936455 2.45945 264.971 101329 0.800039 309491 3295.46 264.971 0.0759196 342.623 0.0981683 1.29306 -2.75588 -1543.78 -4809.47 -852492
0.961135 2.60443 264.973 101330 0.800044 309492 3295.46 264.973 0.0853836 342.627 0.110406 1.29306 -2.7866 -1560.84 -4843.86 -861956
0.987278 2.75765 264.975 101331 0.800049 309492 3295.46 264.975 0.0962311 342.631 0.124434 1.29307 -2.80906 -1573.25 -4882.68 -868860
1.01495 2.9196 264.977 101331 0.800055 309493 3295.46 264.977 0.106944 342.636 0.138287 1.29308 -2.80165 -1568.93 -4857.7 -866519
1.04425 3.09077 264.979 101332 0.800062 309493 3295.45 264.979 0.11979 342.641 0.154899 1.29309 -2.80753 -1571.91 -4864.47 -868251
1.07526 3.27173 264.981 101333 0.80007 309494 3295.45 264.981 0.134658 342.648 0.174126 1.2931 -2.82481 -1581.38 -4891.29 -873540
1.10807 3.46303 264.984 101334 0.800076 309495 3295.45 264.984 0.147701 342.653 0.190993 1.29311 -2.77769 -1554.72 -4799.19 -858874
1.14278 3.6653 264.987 101335 0.800087 309496 3295.44 264.987 0.169332 342.662 0.218967 1.29313 -2.83742 -1587.59 -4922.07 -877213
1.17952 3.87915 264.99 101336 0.800096 309496 3295.44 264.99 0.185351 342.669 0.239685 1.29314 -2.79608 -1564.3 -4818.43 -864351
1.21845 4.1053 264.995 101337 0.800109 309497 3295.44 264.995 0.211293 342.68 0.273236 1.29316 -2.84024 -1588.46 -4906.92 -877892
1.2596 4.34447 264.999 101339 0.800122 309499 3295.43 264.999 0.236771 342.691 0.306187 1.29318 -2.84064 -1588.29 -4914.52 -877904
1.30315 4.5974 265.003 101340 0.800135 309500 3295.43 265.003 0.260475 342.701 0.336845 1.2932 -2.7987 -1564.38 -4832.45 -864784
1.34925 4.8649 265.008 101342 0.800151 309501 3295.42 265.008 0.2914 342.714 0.376844 1.29322 -2.79898 -1563.69 -4832.89 -864627
1.39803 5.14783 265.015 101344 0.800172 309503 3295.42 265.015 0.331656 342.731 0.428914 1.29325 -2.84324 -1587.87 -4913.94 -878188
1.4496 5.44707 265.021 101347 0.800191 309505 3295.41 265.021 0.36837 342.746 0.476404 1.29328 -2.81508 -1571.28 -4876.33 -869237
1.50418 5.76362 265.029 101349 0.800213 309507 3295.4 265.029 0.412027 342.764 0.532879 1.29331 -2.8155 -1570.7 -4872.07 -869142
1.56197 6.0985 265.038 101352 0.800239 309509 3295.4 265.037 0.461449 342.785 0.596813 1.29335 -2.81772 -1571.21 -4874.79 -869624
1.6231 6.45275 265.047 101355 0.800268 309511 3295.39 265.046 0.518035 342.808 0.67002 1.29339 -2.8151 -1568.4 -4887.3 -868467
1.68775 6.8275 265.057 101359 0.800298 309514 3295.38 265.056 0.576579 342.832 0.745765 1.29343 -2.79815 -1557.76 -4858.92 -862860
1.7562 7.22397 265.069 101363 0.800334 309517 3295.36 265.068 0.645565 342.861 0.835028 1.29348 -2.79899 -1557.12 -4860.45 -862838
1.82857 7.64345 265.082 101367 0.800374 309520 3295.35 265.081 0.72616 342.894 0.939318 1.29354 -2.79778 -1554.5 -4881.87 -861944
1.90513 8.08728 265.096 101372 0.800417 309524 3295.34 265.095 0.805894 342.928 1.04251 1.2936 -2.82758 -1578.91 -4847.31 -881986
1.98612 8.55687 265.035 101347 0.800328 309442 3295.17 265.034 0.853927 342.846 1.10463 1.29359 -5.25117 -2965.07 -4718.51 -1.79713e+006
2.07183 9.05375 263.254 100552 0.795532 308571 3295.96 263.249 1.70058 338.359 2.18579 1.28532 56.7245 -52737.2 -92153 -7.09672e+007
2.1625 9.57953 550.678 -69692.5 -1.#IND -63927.9 -1.#IND 352.286 -423.25 398.819 -479.157 1.13209 -1.#IND -1.#IND -1.#IND -1.#IND
0.609955 0.058134 264.9 101302 0.799826 309470 3295.53 264.9 0.0666947 342.441 0.0862176 1.29272 342.198 183261 -105416 1.05903e+008
0.61099 0.0857632 264.958 101325 0.8 309488 3295.47 264.958 0.00122722 342.591 0.00158679 1.293 -0.207263 -117.489 -1924.11 -61139.2
0.612363 0.113654 264.959 101325 0.8 309488 3295.47 264.959 0.00137852 342.591 0.00178243 1.293 -0.393818 -220.801 -2119.31 -121877
0.61408 0.1419 264.959 101325 0.8 309488 3295.47 264.959 0.0015144 342.592 0.00195812 1.293 -0.504674 -282.96 -2274.33 -156185
0.616145 0.170595 264.959 101325 0.8 309488 3295.47 264.959 0.00182239 342.592 0.00235636 1.293 -0.684574 -383.829 -2658.65 -211861
0.618567 0.199825 264.959 101325 0.800001 309488 3295.47 264.959 0.00196108 342.592 0.00253567 1.293 -0.809471 -453.859 -2762.13 -250514
0.621355 0.229687 264.959 101325 0.800001 309488 3295.47 264.959 0.00224356 342.592 0.00290093 1.293 -0.989705 -554.912 -3032.84 -306292
0.624515 0.26028 264.959 101325 0.800001 309488 3295.47 264.959 0.00246607 342.592 0.00318864 1.293 -1.14314 -640.941 -3184.32 -353777
0.628062 0.291697 264.959 101325 0.800001 309488 3295.47 264.959 0.00272056 342.592 0.00351768 1.293 -1.30313 -730.646 -3336.09 -403291
0.632005 0.324043 264.959 101325 0.800001 309488 3295.47 264.959 0.00304656 342.592 0.00393921 1.293 -1.48026 -829.955 -3532.16 -458107
0.636358 0.35742 264.959 101325 0.800001 309488 3295.47 264.959 0.00333433 342.592 0.0043113 1.293 -1.62866 -913.166 -3635.86 -504036
0.641138 0.391935 264.959 101325 0.800002 309488 3295.47 264.959 0.0036731 342.593 0.00474933 1.293 -1.77949 -997.731 -3753.43 -550714
0.646355 0.427695 264.959 101325 0.800002 309488 3295.47 264.959 0.00415538 342.593 0.00537292 1.293 -1.97214 -1105.74 -3960.63 -610332
0.652033 0.464815 264.959 101325 0.800002 309488 3295.47 264.959 0.0044715 342.593 0.00578167 1.293 -2.06733 -1159.11 -3958.56 -639791
0.658185 0.503415 264.959 101325 0.800002 309488 3295.47 264.959 0.00501839 342.593 0.0064888 1.293 -2.23038 -1250.53 -4114.11 -690252
0.664833 0.543615 264.959 101325 0.800003 309488 3295.47 264.959 0.0054752 342.593 0.00707945 1.293 -2.33305 -1308.08 -4142.72 -722022
0.671998 0.585543 264.959 101325 0.800003 309488 3295.47 264.959 0.00610737 342.594 0.00789686 1.293 -2.46799 -1383.74 -4251.73 -763782
0.6797 0.629335 264.96 101325 0.800004 309488 3295.47 264.96 0.00680505 342.594 0.00879897 1.29301 -2.59574 -1455.35 -4346.53 -803315
0.687967 0.675127 264.96 101325 0.800004 309488 3295.47 264.96 0.00746438 342.595 0.00965148 1.29301 -2.67226 -1498.25 -4362.13 -826994
0.696828 0.72306 264.96 101326 0.800005 309488 3295.47 264.96 0.00827912 342.595 0.010705 1.29301 -2.77136 -1553.8 -4418.17 -857659
0.706307 0.77329 264.96 101326 0.800005 309488 3295.47 264.96 0.00918681 342.596 0.0118786 1.29301 -2.85725 -1601.94 -4466.28 -884236
0.716435 0.82598 264.96 101326 0.800006 309488 3295.47 264.96 0.0102417 342.596 0.0132426 1.29301 -2.94804 -1652.83 -4526.28 -912330
0.727243 0.88129 264.961 101326 0.800007 309489 3295.47 264.961 0.0113727 342.597 0.0147051 1.29301 -3.01925 -1692.74 -4562.56 -934363
0.738765 0.939392 264.961 101326 0.800008 309489 3295.47 264.961 0.0125801 342.597 0.0162661 1.29301 -3.07136 -1721.93 -4572.65 -950481
0.75104 1.00046 264.961 101326 0.800009 309489 3295.47 264.961 0.0140369 342.598 0.0181499 1.29301 -3.14556 -1763.51 -4620.38 -973440
0.764107 1.06473 264.962 101326 0.80001 309489 3295.47 264.962 0.0154783 342.599 0.0200136 1.29301 -3.16457 -1774.13 -4599.42 -979309
0.778005 1.13237 264.962 101326 0.800011 309489 3295.47 264.962 0.0176044 342.6 0.0227627 1.29302 -3.28184 -1839.86 -4721.83 -1.0156e+006
0.792775 1.20357 264.962 101326 0.800012 309489 3295.47 264.962 0.0190831 342.601 0.0246748 1.29302 -3.24736 -1820.49 -4624.19 -1.00492e+006
0.80847 1.27862 264.963 101327 0.800014 309489 3295.47 264.963 0.0216381 342.602 0.0279785 1.29302 -3.32968 -1866.58 -4709.3 -1.03038e+006
0.825137 1.35773 264.964 101327 0.800015 309489 3295.47 264.964 0.0240356 342.604 0.0310785 1.29302 -3.36144 -1884.37 -4714.06 -1.0402e+006
0.842828 1.4411 264.964 101327 0.800017 309489 3295.47 264.964 0.0268431 342.605 0.0347088 1.29302 -3.39434 -1902.73 -4730.9 -1.05036e+006
0.861598 1.52902 264.965 101327 0.800019 309490 3295.47 264.965 0.0302157 342.607 0.0390698 1.29303 -3.45703 -1937.87 -4788.64 -1.06976e+006
0.881508 1.6218 264.966 101327 0.800021 309490 3295.47 264.966 0.0331583 342.609 0.0428748 1.29303 -3.42454 -1919.55 -4720.09 -1.05967e+006
0.90262 1.71975 264.967 101328 0.800024 309490 3295.47 264.967 0.0375931 342.611 0.0486092 1.29304 -3.4938 -1958.31 -4797.65 -1.08109e+006
0.925 1.8231 264.967 101328 0.800027 309490 3295.46 264.967 0.0415199 342.613 0.0536869 1.29304 -3.48707 -1954.53 -4761.2 -1.079e+006
0.948705 1.9322 264.968 101328 0.80003 309491 3295.46 264.968 0.0458742 342.616 0.0593173 1.29304 -3.46093 -1939.68 -4715.71 -1.07085e+006
0.973827 2.04745 264.97 101329 0.800034 309491 3295.46 264.97 0.0523721 342.619 0.0677197 1.29305 -3.55462 -1992.07 -4823.3 -1.09981e+006
1.00046 2.16918 264.971 101329 0.800039 309491 3295.46 264.971 0.0586963 342.623 0.0758976 1.29306 -3.58015 -2006.4 -4844.77 -1.10772e+006
1.02867 2.29775 264.973 101330 0.800043 309492 3295.46 264.973 0.0642889 342.626 0.0831295 1.29306 -3.52897 -1977.47 -4756.3 -1.09181e+006
1.05854 2.4336 264.975 101331 0.800049 309492 3295.46 264.975 0.0740271 342.631 0.0957224 1.29307 -3.63259 -2035.41 -4898.84 -1.12385e+006
1.09017 2.57715 264.976 101331 0.800054 309493 3295.46 264.976 0.0808383 342.635 0.10453 1.29308 -3.5658 -1997.91 -4788.85 -1.10315e+006
1.12368 2.72885 264.978 101332 0.80006 309493 3295.45 264.978 0.0907669 342.64 0.11737 1.29309 -3.58532 -2008.69 -4810.3 -1.10915e+006
1.15913 2.8892 264.981 101333 0.800067 309494 3295.45 264.981 0.10047 342.646 0.129917 1.2931 -3.55644 -1992.2 -4767.1 -1.10012e+006
1.19665 3.0587 264.984 101334 0.800076 309495 3295.45 264.983 0.113377 342.653 0.146609 1.29311 -3.59603 -2014.07 -4813.3 -1.11228e+006
1.2364 3.23785 264.987 101335 0.800085 309495 3295.45 264.987 0.127135 342.66 0.164402 1.29312 -3.62137 -2028.31 -4832.04 -1.12014e+006
1.27845 3.42725 264.99 101336 0.800094 309496 3295.44 264.99 0.140886 342.668 0.182185 1.29314 -3.57914 -2003.89 -4783.4 -1.10686e+006
1.32293 3.62755 264.994 101337 0.800108 309497 3295.44 264.994 0.161829 342.679 0.20927 1.29316 -3.6759 -2058.03 -4915.14 -1.13679e+006
1.37005 3.83935 264.998 101339 0.800119 309498 3295.43 264.998 0.177767 342.688 0.229884 1.29317 -3.62081 -2027.02 -4823.01 -1.1197e+006
1.41992 4.0633 265.002 101340 0.800132 309499 3295.43 265.002 0.196583 342.698 0.254219 1.29319 -3.57616 -2001.35 -4767.77 -1.10568e+006
1.47268 4.30012 265.008 101342 0.80015 309501 3295.42 265.008 0.223187 342.713 0.288629 1.29322 -3.63256 -2032.51 -4842.02 -1.12302e+006
1.5285 4.5506 265.014 101344 0.800168 309503 3295.42 265.014 0.250119 342.727 0.323465 1.29324 -3.63663 -2034.15 -4848.58 -1.12412e+006
1.58758 4.81555 265.021 101346 0.800188 309504 3295.41 265.021 0.280694 342.744 0.363014 1.29327 -3.64336 -2037.35 -4860.2 -1.12604e+006
1.65013 5.09578 265.027 101349 0.800208 309506 3295.41 265.027 0.309823 342.76 0.400695 1.2933 -3.60397 -2014.95 -4795.05 -1.11373e+006
1.7163 5.39217 265.037 101352 0.800237 309509 3295.4 265.037 0.353908 342.784 0.457725 1.29334 -3.66473 -2048.01 -4891.45 -1.13231e+006
1.78628 5.70575 265.045 101355 0.800262 309511 3295.39 265.045 0.391169 342.804 0.505929 1.29338 -3.61472 -2019.32 -4828.29 -1.11662e+006
1.86035 6.03748 265.055 101358 0.800291 309513 3295.38 265.054 0.433189 342.827 0.560296 1.29342 -3.58087 -1999.4 -4775.84 -1.10585e+006
1.93873 6.38837 265.068 101362 0.80033 309517 3295.37 265.067 0.492747 342.859 0.637358 1.29348 -3.6306 -2025.72 -4854.26 -1.12085e+006
2.02165 6.7596 265.081 101367 0.800372 309520 3295.35 265.081 0.554202 342.892 0.716882 1.29354 -3.64711 -2034.68 -4877 -1.12591e+006
2.10942 7.15237 265.093 101371 0.800408 309523 3295.34 265.093 0.607852 342.921 0.786312 1.29359 -3.56906 -1989.41 -4773.71 -1.10127e+006
2.20225 7.56798 265.112 101377 0.800463 309528 3295.32 265.111 0.692865 342.966 0.896339 1.29367 -3.62061 -2016.5 -4859.83 -1.11678e+006
2.30043 8.0077 265.129 101383 0.800515 309533 3295.31 265.128 0.768914 343.008 0.99478 1.29375 -3.62944 -2027.94 -4821.98 -1.12901e+006
2.40433 8.47295 265.084 101365 0.800459 309466 3295.16 265.082 0.821283 342.957 1.06256 1.29377 -5.35206 -2955.26 -4655.8 -1.72904e+006
2.51428 8.96528 263.932 100807 0.797142 309051 3296.34 263.926 1.78518 339.717 2.29783 1.28717 65.3497 -33483.6 -78171.4 -5.24992e+007
2.63057 9.48625 508.44 -41649.6 -1.#IND 1175.58 -1.#IND 350.089 -368.712 398.614 -419.819 1.13861 -1.#IND -1.#IND -1.#IND -1.#IND
0.633815 0.05591 264.901 101303 0.799831 309471 3295.53 264.901 0.0656168 342.445 0.0848246 1.29273 342.074 182816 -106174 1.05865e+008
0.635023 0.083239 264.959 101325 0.8 309488 3295.47 264.959 0.00134956 342.591 0.00174499 1.293 -0.312356 -176.469 -2170.09 -93730.6
0.636645 0.110823 264.959 101325 0.8 309488 3295.47 264.959 0.00149526 342.592 0.00193338 1.293 -0.530834 -297.625 -2361.87 -164281
0.638685 0.138755 264.959 101325 0.8 309488 3295.47 264.959 0.00172073 342.592 0.00222491 1.293 -0.716991 -402.005 -2659.17 -221893
0.641155 0.167123 264.959 101325 0.800001 309488 3295.47 264.959 0.00189736 342.592 0.00245329 1.293 -0.898056 -503.53 -2852.85 -277930
0.644065 0.196015 264.959 101325 0.800001 309488 3295.47 264.959 0.00210278 342.592 0.00271889 1.293 -1.09442 -613.629 -3057.59 -338701
0.64742 0.22553 264.959 101325 0.800001 309488 3295.47 264.959 0.00230579 342.592 0.00298139 1.293 -1.28834 -722.356 -3224.21 -398714
0.651232 0.255763 264.959 101325 0.800001 309488 3295.47 264.959 0.00258213 342.592 0.0033387 1.293 -1.51834 -851.321 -3451.77 -469897
0.655517 0.286805 264.959 101325 0.800001 309488 3295.47 264.959 0.00277828 342.592 0.00359232 1.293 -1.6921 -948.744 -3534.23 -523671
0.660288 0.318763 264.959 101325 0.800001 309488 3295.47 264.959 0.00311808 342.592 0.00403168 1.293 -1.93215 -1083.34 -3754.04 -597963
0.66556 0.351737 264.959 101325 0.800002 309488 3295.47 264.959 0.0033944 342.593 0.00438897 1.293 -2.11715 -1187.07 -3849.36 -655217
0.671353 0.38583 264.959 101325 0.800002 309488 3295.47 264.959 0.00372601 342.593 0.00481775 1.293 -2.30675 -1293.37 -3962.05 -713892
0.677682 0.421152 264.959 101325 0.800002 309488 3295.47 264.959 0.00408598 342.593 0.00528318 1.293 -2.48788 -1394.93 -4059.24 -769950
0.684573 0.457817 264.959 101325 0.800003 309488 3295.47 264.959 0.00444981 342.593 0.00575362 1.293 -2.63862 -1479.44 -4112.66 -816597
0.69204 0.49594 264.959 101325 0.800003 309488 3295.47 264.959 0.00495849 342.594 0.00641135 1.293 -2.83398 -1588.97 -4248.4 -877058
0.700112 0.53564 264.96 101325 0.800003 309488 3295.47 264.96 0.00540524 342.594 0.006989 1.293 -2.96303 -1661.32 -4278.7 -916993
0.708818 0.577045 264.96 101325 0.800004 309488 3295.47 264.96 0.0059962 342.594 0.00775312 1.29301 -3.12329 -1751.18 -4371.26 -966590
0.71818 0.62029 264.96 101325 0.800004 309488 3295.47 264.96 0.00654194 342.595 0.00845877 1.29301 -3.22031 -1805.57 -4377.45 -996613
0.728228 0.66551 264.96 101326 0.800005 309488 3295.47 264.96 0.00728964 342.595 0.00942556 1.29301 -3.36836 -1888.56 -4469.14 -1.04243e+006
0.738995 0.712843 264.96 101326 0.800006 309488 3295.47 264.96 0.00799109 342.596 0.0103325 1.29301 -3.45636 -1937.9 -4476.24 -1.06966e+006
0.75052 0.762442 264.961 101326 0.800006 309488 3295.47 264.961 0.00888147 342.596 0.0114838 1.29301 -3.57145 -2002.41 -4534.35 -1.10527e+006
0.762835 0.814468 264.961 101326 0.800007 309489 3295.47 264.961 0.00979257 342.597 0.0126619 1.29301 -3.64976 -2046.31 -4548.71 -1.1295e+006
0.775977 0.86908 264.961 101326 0.800008 309489 3295.47 264.961 0.0108468 342.598 0.0140251 1.29301 -3.73022 -2091.39 -4576.19 -1.1544e+006
0.78999 0.926453 264.961 101326 0.800009 309489 3295.47 264.961 0.0121216 342.599 0.0156734 1.29301 -3.8346 -2149.9 -4636.92 -1.1867e+006
0.80492 0.98675 264.962 101326 0.80001 309489 3295.47 264.962 0.0132335 342.599 0.0171111 1.29301 -3.84623 -2156.4 -4583.34 -1.19029e+006
0.820813 1.0502 264.962 101326 0.800011 309489 3295.47 264.962 0.0150868 342.601 0.0195075 1.29302 -3.99246 -2238.35 -4714.88 -1.23554e+006
0.837718 1.11698 264.963 101326 0.800013 309489 3295.47 264.963 0.0163618 342.601 0.0211561 1.29302 -3.97212 -2226.96 -4630.5 -1.22924e+006
0.855687 1.1873 264.963 101327 0.800014 309489 3295.47 264.963 0.0183536 342.603 0.0237315 1.29302 -4.03717 -2263.34 -4673.21 -1.24935e+006
0.87478 1.26143 264.964 101327 0.800016 309489 3295.47 264.964 0.0205892 342.604 0.0266223 1.29302 -4.11648 -2307.8 -4724.17 -1.27389e+006
0.895058 1.33953 264.964 101327 0.800018 309489 3295.47 264.964 0.0226787 342.606 0.0293242 1.29303 -4.11805 -2308.63 -4687.87 -1.27436e+006
0.91658 1.42185 264.965 101327 0.80002 309490 3295.47 264.965 0.025541 342.608 0.0330253 1.29303 -4.19645 -2352.54 -4748.4 -1.29862e+006
0.93942 1.50865 264.966 101328 0.800022 309490 3295.47 264.966 0.0279283 342.609 0.0361123 1.29303 -4.16083 -2332.56 -4670.33 -1.28759e+006
