VARIABLES = "Xctr", "Yctr", "xSds", "ySds", "xSnorm","ySnorm", "xWds", "yWds","xWnorm", "yWnorm", "xInorm", "yInorm", "xJnorm", "yJnorm" 
ZONE T = "Grid center vals ", I = 129 , J = 64, F=POINT 

0.250167 -0.095378 -0.001186 -0.02159 -0.0548501 -0.998495 -0.024461 0.00267 -0.994095 0.108509 -0.993208 0.116099 -0.0706809 -0.997373
0.22875 -0.0936707 -0.001483 -0.02096 -0.0705774 -0.997506 -0.023747 0.00296 -0.992321 0.12369 -0.991259 0.131681 -0.0881916 -0.995947
0.207983 -0.0916425 -0.00178 -0.02029 -0.0873923 -0.996174 -0.02297 0.00324 -0.990198 0.139671 -0.988873 0.148492 -0.106129 -0.994174
0.18791 -0.0892945 -0.002075 -0.01957 -0.105439 -0.994426 -0.02216 0.00353 -0.987549 0.157313 -0.985954 0.166744 -0.126146 -0.991792
0.168588 -0.0866263 -0.002368 -0.0188 -0.12497 -0.992161 -0.021288 0.00381 -0.984359 0.176175 -0.982445 0.18627 -0.147315 -0.988832
0.15006 -0.0836465 -0.002654 -0.01799 -0.145947 -0.989292 -0.020373 0.00408 -0.980531 0.196366 -0.97822 0.207271 -0.170101 -0.985122
0.13237 -0.0803615 -0.002935 -0.01713 -0.168876 -0.985637 -0.019413 0.00434 -0.975909 0.218176 -0.973043 0.230288 -0.194841 -0.980477
0.115565 -0.0767795 -0.003206 -0.01623 -0.193791 -0.981043 -0.018411 0.0046 -0.970177 0.242399 -0.966734 0.255429 -0.221825 -0.974662
0.0996848 -0.072911 -0.003468 -0.015292 -0.221169 -0.975235 -0.017367 0.00484 -0.963291 0.268459 -0.958986 0.283045 -0.251174 -0.967445
0.0847663 -0.068768 -0.003718 -0.014315 -0.251387 -0.967887 -0.016285 0.005077 -0.954681 0.297631 -0.949352 0.313756 -0.283514 -0.958383
0.0708483 -0.0643637 -0.003955 -0.013305 -0.284934 -0.958547 -0.015167 0.0053 -0.944022 0.329882 -0.937347 0.347868 -0.31925 -0.946979
0.0579642 -0.0597117 -0.004181 -0.01226 -0.322775 -0.946476 -0.014014 0.005509 -0.930672 0.365854 -0.922198 0.386095 -0.359134 -0.932472
0.046146 -0.054827 -0.004391 -0.011187 -0.365372 -0.930862 -0.012831 0.005706 -0.913723 0.406337 -0.902864 0.429183 -0.403717 -0.913923
0.0354223 -0.0497255 -0.004586 -0.010087 -0.413878 -0.910332 -0.011619 0.005888 -0.892004 0.452028 -0.877917 0.477906 -0.453976 -0.889876
0.0258195 -0.044423 -0.004768 -0.008961 -0.469729 -0.882811 -0.010379 0.006053 -0.86383 0.503783 -0.845306 0.533153 -0.510819 -0.858358
0.0173618 -0.038936 -0.004934 -0.007813 -0.533952 -0.845515 -0.009117 0.006203 -0.826781 0.562523 -0.802174 0.595662 -0.57505 -0.816573
0.0100696 -0.0332812 -0.005086 -0.0066475 -0.607647 -0.794207 -0.007835 0.006336 -0.777566 0.628801 -0.74471 0.665564 -0.647041 -0.760699
0.0039613 -0.0274755 -0.005222 -0.0054641 -0.69091 -0.722941 -0.006538 0.0064505 -0.711854 0.702327 -0.667951 0.741856 -0.726209 -0.685549
-0.000947005 -0.0215362 -0.005344 -0.00426702 -0.781452 -0.623965 -0.005228 0.0065461 -0.624049 0.781386 -0.566404 0.821147 -0.809544 -0.585098
-0.00464211 -0.0154825 -0.005449 -0.00305828 -0.872039 -0.489436 -0.003913 0.00662148 -0.508759 0.860909 -0.435773 0.89639 -0.890221 -0.453766
-0.0071129 -0.0093348 -0.0055362 -0.00184 -0.948961 -0.315395 -0.002599 0.0066759 -0.362788 0.931872 -0.276 0.956904 -0.956754 -0.289652
-0.00835077 -0.00311995 -0.00559392 -0.0006143 -0.994024 -0.109159 -0.0012926 0.0067081 -0.189212 0.981936 -0.094593 0.990968 -0.994966 -0.0997714
-0.00835072 0.00312035 -0.00559388 0.0006145 -0.99402 0.109195 1.72e-07 0.0067188 2.55998e-05 1 0.0946441 0.990963 -0.994964 0.0997892
-0.0071126 0.009335 -0.005536 0.0018401 -0.948952 0.31542 0.001293 0.0067083 0.189263 0.981926 0.276035 0.956895 -0.956734 0.289721
-0.00464149 0.0154827 -0.005449 0.00305843 -0.872029 0.489455 0.002599 0.0066755 0.362807 0.931864 0.435847 0.896349 -0.89022 0.453767
-0.000946143 0.0215365 -0.005344 0.00426717 -0.781441 0.623979 0.003914 0.00662093 0.508887 0.860834 0.566491 0.821091 -0.809508 0.585151
0.0039624 0.0274752 -0.005222 0.0054642 -0.690903 0.722948 0.005228 0.0065453 0.624095 0.781348 0.667975 0.741837 -0.726172 0.685591
0.010071 0.0332805 -0.005085 0.0066478 -0.607555 0.794278 0.006537 0.0064495 0.711855 0.702327 0.744735 0.665534 -0.646986 0.760743
0.0173633 0.0389348 -0.004934 0.007813 -0.533952 0.845515 0.007835 0.006335 0.777615 0.628741 0.802205 0.595622 -0.575019 0.816597
0.025821 0.0444213 -0.004767 0.008961 -0.469652 0.882852 0.009116 0.006202 0.826795 0.562504 0.845331 0.533112 -0.510781 0.858378
0.035424 0.0497235 -0.004587 0.010087 -0.413953 0.910298 0.010379 0.006052 0.863866 0.503721 0.87795 0.477844 -0.453963 0.889888
0.046148 0.0548248 -0.00439 0.011187 -0.3653 0.93089 0.011617 0.005886 0.892034 0.451968 0.902899 0.429106 -0.403681 0.913937
0.0579665 0.0597087 -0.00418 0.012261 -0.322682 0.946508 0.01283 0.005704 0.913765 0.406244 0.922225 0.386032 -0.359057 0.932501
0.0708505 0.0643602 -0.003956 0.013304 -0.28502 0.958521 0.014013 0.005508 0.930686 0.365819 0.937363 0.347824 -0.319262 0.946977
0.0847688 0.068764 -0.003717 0.014316 -0.251307 0.967907 0.015164 0.005298 0.944041 0.329829 0.94937 0.313701 -0.283435 0.958406
0.0996863 0.0729062 -0.003468 0.01529 -0.221197 0.975229 0.016282 0.005075 0.954699 0.297574 0.958987 0.283045 -0.251193 0.967441
0.115568 0.0767738 -0.003205 0.01623 -0.193733 0.981054 0.017363 0.00484 0.963275 0.268516 0.96678 0.255241 -0.22167 0.974701
0.132373 0.0803548 -0.002934 0.01713 -0.16882 0.985647 0.018406 0.00459 0.970285 0.241965 0.973092 0.230092 -0.194874 0.980469
0.150062 0.0836392 -0.002654 0.01799 -0.145947 0.989292 0.019409 0.00434 0.9759 0.218219 0.978257 0.207084 -0.170024 0.985137
0.168593 0.0866182 -0.002367 0.0188 -0.124918 0.992167 0.020368 0.00407 0.980614 0.195949 0.982523 0.185858 -0.147264 0.988839
0.187915 0.0892837 -0.002075 0.01957 -0.105439 0.994426 0.021283 0.0038 0.984432 0.175767 0.986017 0.166371 -0.125927 0.991825
0.207985 0.091632 -0.00178 0.02029 -0.0873923 0.996174 0.022146 0.00352 0.987603 0.156975 0.988899 0.148335 -0.106396 0.99414
0.228755 0.09366 -0.001482 0.02097 -0.0704966 0.997512 0.022966 0.00324 0.990195 0.139695 0.991254 0.131726 -0.0878952 0.995977
0.250173 0.0953645 -0.001186 0.02158 -0.0548755 0.998493 0.023734 0.00296 0.992313 0.123757 0.993201 0.116161 -0.0707132 0.99737
0.272182 0.0967463 -0.000891 0.02215 -0.0401932 0.999192 0.024448 0.00267 0.994089 0.108566 0.994813 0.101469 -0.0545511 0.998407
0.294732 0.0978065 -0.0006 0.02266 -0.0264691 0.99965 0.025107 0.00238 0.995537 0.0943712 0.996124 0.0877023 -0.0393427 0.999143
0.31777 0.0985503 -0.000315 0.02312 -0.0136233 0.999907 0.025707 0.00209 0.996711 0.0810334 0.997197 0.0745304 -0.0251597 0.999617
0.341238 0.0989805 -3.6e-05 0.02352 -0.00153061 0.999999 0.026252 0.00179 0.997683 0.0680273 0.998056 0.0620321 -0.0114726 0.999885
0.365075 0.0991057 0.000235 0.02387 0.00984452 0.999952 0.026726 0.0015 0.998429 0.0560369 0.99871 0.0504628 0.000988633 0.99996
0.389228 0.098933 0.000496 0.02415 0.020534 0.999789 0.027151 0.00122 0.998992 0.0448886 0.99921 0.0393456 0.0133357 0.999885
0.41364 0.0984722 0.000747 0.02439 0.030613 0.999531 0.027497 0.00093 0.999429 0.0338025 0.999578 0.0285912 0.0244253 0.999682
0.438248 0.097734 0.000986 0.02455 0.0401306 0.999194 0.027794 0.00065 0.999727 0.0233799 0.999817 0.0184726 0.0355695 0.999357
0.46299 0.0967265 0.001214 0.02467 0.0491501 0.998791 0.02801 0.00038 0.999908 0.0135653 0.999949 0.00891303 0.0458154 0.998944
0.487813 0.0954635 0.001428 0.02471 0.0576941 0.998334 0.028164 0.00012 0.999991 0.00426072 0.999988 -0.000525222 0.0558293 0.998439
0.512652 0.0939562 0.001631 0.02471 0.0658623 0.997829 0.028242 -0.00015 0.999986 -0.00531116 0.999943 -0.00973377 0.065315 0.997865
0.53745 0.092221 0.00182 0.02464 0.073663 0.997283 0.028253 -0.0004 0.9999 -0.0141564 0.999821 -0.0184216 0.0743062 0.997235
0.562142 0.0902675 0.001994 0.02451 0.0810867 0.996707 0.028203 -0.00064 0.999743 -0.0226868 0.999631 -0.0268346 0.0834324 0.996511
0.586675 0.0881098 0.002157 0.02433 0.0883096 0.996093 0.028067 -0.00087 0.99952 -0.0309824 0.999378 -0.0350285 0.0917985 0.995771
0.61099 0.0857632 0.002304 0.02408 0.0952461 0.995454 0.027874 -0.00109 0.999236 -0.0390747 0.999056 -0.04324 0.100312 0.994943
0.635023 0.083239 0.00244 0.02377 0.102114 0.994773 0.027603 -0.00131 0.998876 -0.0474053 0.998663 -0.051534 0.108595 0.994065
0.658715 0.0805527 0.00256 0.02342 0.108661 0.994079 0.027265 -0.00152 0.99845 -0.0556627 0.998226 -0.0594161 0.1167 0.993134
0.682015 0.077718 0.002669 0.023 0.11527 0.993334 0.026858 -0.0017 0.998003 -0.0631694 0.997737 -0.0671223 0.124816 0.992133
0.704867 0.074748 0.002763 0.02253 0.121725 0.992564 0.026384 -0.00188 0.997471 -0.0710751 0.99717 -0.0750774 0.1329 0.991065
0.727215 0.071657 0.002845 0.022 0.12825 0.991742 0.025842 -0.00205 0.996868 -0.0790798 0.996528 -0.0831596 0.141063 0.989916
0.749003 0.0684585 0.002914 0.02143 0.134738 0.990881 0.025236 -0.00221 0.996187 -0.0872394 0.995841 -0.0910319 0.149361 0.988672
0.77018 0.0651665 0.002969 0.02079 0.141375 0.989956 0.024566 -0.00234 0.995494 -0.0948244 0.995062 -0.0991593 0.15775 0.98734
0.790695 0.0617947 0.003013 0.02011 0.148172 0.988962 0.023834 -0.00248 0.99463 -0.103494 0.994162 -0.107808 0.166485 0.985869
0.810497 0.058357 0.003042 0.01939 0.154989 0.987916 0.023043 -0.0026 0.993695 -0.112121 0.993214 -0.116225 0.175456 0.984268
0.829542 0.0548675 0.003059 0.01861 0.162197 0.986758 0.022193 -0.00269 0.992734 -0.120329 0.992157 -0.124913 0.184809 0.982505
0.847785 0.0513395 0.003064 0.01779 0.169733 0.98549 0.021287 -0.00278 0.99158 -0.129497 0.990913 -0.134412 0.194707 0.980531
0.86518 0.0477867 0.003056 0.01693 0.177637 0.984096 0.020327 -0.00286 0.990246 -0.139327 0.989506 -0.1444 0.205218 0.97831
0.881685 0.0442235 0.003035 0.01602 0.18614 0.982523 0.019316 -0.00292 0.988766 -0.149472 0.987852 -0.155287 0.216464 0.975796
0.897257 0.0406635 0.003001 0.01508 0.195178 0.980768 0.018256 -0.00298 0.986938 -0.161102 0.98594 -0.166995 0.228794 0.972862
0.911865 0.0371203 0.002956 0.01411 0.205046 0.978752 0.017148 -0.00301 0.984942 -0.172887 0.983736 -0.179495 0.242076 0.969506
0.925472 0.0336075 0.002897 0.01309 0.216085 0.976374 0.015997 -0.00303 0.982531 -0.186102 0.981044 -0.193634 0.257089 0.965456
0.938045 0.0301382 0.002827 0.01205 0.228404 0.973566 0.014803 -0.00304 0.979557 -0.201166 0.977682 -0.209901 0.273919 0.960587
0.949552 0.0267255 0.002746 0.01098 0.242619 0.970122 0.013568 -0.00304 0.975807 -0.218636 0.973568 -0.228187 0.293475 0.954485
0.959965 0.023382 0.002654 0.00988 0.259427 0.965763 0.012298 -0.00301 0.971329 -0.237738 0.968361 -0.249268 0.316302 0.946761
0.969258 0.0201195 0.002551 0.00875 0.27989 0.960032 0.010994 -0.00297 0.965393 -0.260798 0.9613 -0.2751 0.343905 0.936525
0.977402 0.01695 0.002439 0.0076 0.305571 0.952169 0.009658 -0.00292 0.957208 -0.289402 0.951478 -0.307152 0.378098 0.922441
0.98438 0.0138858 0.0023169 0.00644 0.338525 0.940957 0.008296 -0.00285 0.945748 -0.324901 0.937463 -0.347267 0.421283 0.902319
0.990167 0.0109388 0.002187 0.00524 0.385166 0.922847 0.0069129 -0.00275 0.929178 -0.369633 0.915594 -0.400675 0.478938 0.871302
0.994732 0.00812475 0.0020453 0.00402 0.453464 0.891275 0.0055159 -0.00264 0.902009 -0.431716 0.87896 -0.47442 0.558908 0.819347
0.998032 0.0054695 0.0018811 0.00276 0.56319 0.826327 0.0041213 -0.00249 0.855911 -0.517123 0.812737 -0.577847 0.675181 0.721531
1.00004 0.00302667 0.0016483 0.00143 0.755355 0.655316 0.0027477 -0.00228 0.769563 -0.638571 0.658819 -0.7375 0.836144 0.527178
1.00073 0.0009339 0.0011634 0 1 0 0.0014088 -0.00215 0.548075 -0.836429 0.274038 -0.918215 1 0
1.00073 -0.00093395 0.0011635 0 1 0 0 -0.00215 0 -1 -0.274038 -0.918215 1 0
1.00385 -0.00165933 0.0025723 0 1 0 0 -0.0041 0 -1 -0.171053 -0.969831 1 0
1.00322 -0.0051629 0.0029875 -0.0013 0.916948 -0.399007 -0.0014927 -0.0041 -0.342106 -0.939662 -0.454796 -0.881522 0.940776 -0.331355
1.00134 -0.00898103 0.003255 -0.00255 0.787199 -0.616699 -0.0028947 -0.0042 -0.567487 -0.823382 -0.638546 -0.763991 0.833785 -0.545493
0.998158 -0.0130219 0.0034412 -0.00387 0.664493 -0.747294 -0.0042802 -0.00425 -0.709606 -0.704599 -0.752416 -0.655456 0.725115 -0.682928
0.9937 -0.017227 0.003583 -0.00512 0.573355 -0.819307 -0.005666 -0.00432 -0.795225 -0.606314 -0.821815 -0.567832 0.637714 -0.765706
0.988 -0.0215598 0.003702 -0.00635 0.503651 -0.863907 -0.007052 -0.0044 -0.848404 -0.52935 -0.866125 -0.498563 0.565867 -0.821026
0.981085 -0.0259952 0.003802 -0.00753 0.450719 -0.892666 -0.008427 -0.00446 -0.883847 -0.467777 -0.896196 -0.442781 0.509058 -0.858055
0.972985 -0.0305137 0.003887 -0.0087 0.40792 -0.913018 -0.009786 -0.0045 -0.908545 -0.417786 -0.917487 -0.397127 0.461788 -0.884907
0.96372 -0.0350982 0.003959 -0.00984 0.373259 -0.927727 -0.011123 -0.00452 -0.926429 -0.376469 -0.93312 -0.359082 0.422621 -0.904667
0.95332 -0.0397332 0.004018 -0.01095 0.344481 -0.938793 -0.012432 -0.00452 -0.939811 -0.341695 -0.944966 -0.326787 0.389587 -0.919686
0.941808 -0.0444032 0.004062 -0.01205 0.319434 -0.947608 -0.013709 -0.0045 -0.950122 -0.311879 -0.954111 -0.299155 0.360763 -0.931604
0.92921 -0.049092 0.004092 -0.0131 0.298159 -0.954516 -0.014952 -0.00447 -0.958101 -0.286431 -0.961403 -0.27488 0.335747 -0.941107
0.915567 -0.053784 0.004109 -0.01412 0.279415 -0.96017 -0.016156 -0.00441 -0.964706 -0.26333 -0.967355 -0.253209 0.313813 -0.948793
0.900907 -0.0584635 0.00411 -0.01512 0.262307 -0.964984 -0.017318 -0.00434 -0.970004 -0.243089 -0.972223 -0.233862 0.293681 -0.95534
0.88526 -0.063114 0.004096 -0.01608 0.246844 -0.969055 -0.018436 -0.00425 -0.974443 -0.224636 -0.976278 -0.216356 0.275553 -0.960822
0.86867 -0.0677197 0.004068 -0.01699 0.232853 -0.972512 -0.019508 -0.00415 -0.978112 -0.208077 -0.979694 -0.200345 0.259021 -0.965492
0.851177 -0.0722645 0.004025 -0.01786 0.21985 -0.975534 -0.020531 -0.00403 -0.981275 -0.192613 -0.98269 -0.185101 0.243554 -0.969579
0.832822 -0.0767318 0.003966 -0.0187 0.207471 -0.978241 -0.021501 -0.00388 -0.984105 -0.177588 -0.985272 -0.170858 0.229119 -0.973144
0.813647 -0.0811058 0.003893 -0.01949 0.195874 -0.980629 -0.022418 -0.00373 -0.986439 -0.164128 -0.987473 -0.157649 0.215456 -0.976308
0.7937 -0.0853707 0.003805 -0.02023 0.184846 -0.982768 -0.023279 -0.00356 -0.988508 -0.15117 -0.989401 -0.145081 0.202537 -0.979108
0.773025 -0.0895108 0.003702 -0.02093 0.174172 -0.984715 -0.024082 -0.00338 -0.990294 -0.138991 -0.991094 -0.133025 0.190015 -0.981648
0.751675 -0.0935085 0.003584 -0.02156 0.163983 -0.986463 -0.024825 -0.00318 -0.991895 -0.127058 -0.992613 -0.121179 0.177969 -0.983933
0.729705 -0.09735 0.003452 -0.02216 0.15392 -0.988083 -0.025501 -0.00296 -0.993331 -0.1153 -0.993937 -0.109816 0.166422 -0.985973
0.70716 -0.101022 0.003305 -0.0227 0.144076 -0.989567 -0.026119 -0.00274 -0.994543 -0.104332 -0.99509 -0.0988236 0.155004 -0.987852
0.684095 -0.104507 0.003144 -0.02318 0.134404 -0.990927 -0.026674 -0.0025 -0.995637 -0.0933153 -0.996126 -0.0877552 0.143721 -0.989573
0.660573 -0.107787 0.002968 -0.0236 0.12478 -0.992184 -0.02716 -0.00224 -0.996616 -0.0821952 -0.997037 -0.0767314 0.132491 -0.991154
0.636645 -0.110849 0.002778 -0.02398 0.115077 -0.993357 -0.027572 -0.00197 -0.997457 -0.0712676 -0.997815 -0.06585 0.121317 -0.992594
0.612362 -0.113679 0.002574 -0.0243 0.105337 -0.994437 -0.027914 -0.00169 -0.998172 -0.0604324 -0.998471 -0.0550172 0.110233 -0.993894
0.58779 -0.116265 0.00235 -0.02455 0.0952875 -0.99545 -0.02819 -0.0014 -0.998769 -0.0496019 -0.99901 -0.0441458 0.0990796 -0.995072
0.56299 -0.11859 0.00213 -0.02474 0.0857781 -0.996314 -0.02841 -0.0011 -0.999251 -0.0386898 -0.999439 -0.0330096 0.0876014 -0.996154
0.53802 -0.12064 0.00187 -0.02488 0.0749494 -0.997187 -0.02853 -0.00078 -0.999626 -0.0273294 -0.999749 -0.0217028 0.0760498 -0.997103
0.512938 -0.122402 0.00162 -0.02496 0.0647676 -0.9979 -0.02861 -0.00046 -0.999871 -0.0160762 -0.99993 -0.0103108 0.0641502 -0.99794
0.487803 -0.123865 0.00135 -0.02498 0.0539645 -0.998543 -0.0286 -0.00013 -0.99999 -0.00454541 -0.999983 0.00123352 0.0520396 -0.998643
0.462678 -0.125012 0.00106 -0.02493 0.0424807 -0.999097 -0.02852 0.0002 -0.999975 0.00701245 -0.999894 0.0131977 0.0392271 -0.999225
0.437623 -0.125835 0.00077 -0.02483 0.030996 -0.99952 -0.02837 0.00055 -0.999812 0.019383 -0.999651 0.0256691 0.0264167 -0.999641
0.4127 -0.126323 0.00045 -0.02466 0.0182451 -0.999834 -0.02815 0.0009 -0.999489 0.0319553 -0.999235 0.0385514 0.0127196 -0.999904
0.387972 -0.126465 0.00015 -0.02444 0.00613736 -0.999981 -0.02788 0.00126 -0.99898 0.0451476 -0.998637 0.0517753 -0.00116674 -0.999973
0.363498 -0.126252 -0.00019 -0.02415 -0.00786725 -0.999969 -0.02752 0.00161 -0.998293 0.058403 -0.997818 0.0656224 -0.0161649 -0.999835
0.339333 -0.125677 -0.00051 -0.02382 -0.0214057 -0.999771 -0.02711 0.00198 -0.997344 0.0728418 -0.996767 0.0800183 -0.031372 -0.999458
0.31554 -0.124735 -0.00086 -0.02341 -0.0367117 -0.999326 -0.02662 0.00233 -0.996191 0.0871948 -0.995457 0.0948973 -0.0477538 -0.998798
0.292177 -0.12342 -0.0012 -0.02295 -0.0522163 -0.998636 -0.02608 0.00269 -0.994723 0.1026 -0.993794 0.110919 -0.0645872 -0.997835
0.2693 -0.12173 -0.00155 -0.02244 -0.0689089 -0.997623 -0.02548 0.00306 -0.992866 0.119237 -0.991753 0.12787 -0.0826933 -0.996479
0.246965 -0.11966 -0.0019 -0.02188 -0.0865117 -0.996251 -0.02482 0.00342 -0.99064 0.136502 -0.989343 0.145327 -0.101806 -0.994685
0.22523 -0.117207 -0.00226 -0.02124 -0.105806 -0.994387 -0.0241 0.00376 -0.988047 0.154152 -0.986405 0.164029 -0.122362 -0.992345
0.204148 -0.114382 -0.00259 -0.02058 -0.124865 -0.992174 -0.02333 0.00412 -0.984762 0.173906 -0.98288 0.183963 -0.143139 -0.98953
0.183768 -0.111188 -0.002947 -0.01985 -0.146854 -0.989158 -0.0225 0.00445 -0.980998 0.19402 -0.978716 0.204916 -0.166424 -0.985855
0.164142 -0.107623 -0.003283 -0.01907 -0.169659 -0.985503 -0.021627 0.00478 -0.976435 0.215812 -0.973645 0.227738 -0.190867 -0.981378
0.14532 -0.103699 -0.003614 -0.01825 -0.194255 -0.980951 -0.0207 0.00511 -0.970856 0.239665 -0.967494 0.252545 -0.217103 -0.975868
0.127345 -0.0994262 -0.003937 -0.01739 -0.220807 -0.975318 -0.019724 0.00543 -0.964132 0.265425 -0.96015 0.279119 -0.245137 -0.969163
0.110267 -0.0948145 -0.00425 -0.01647 -0.24986 -0.968282 -0.018711 0.00573 -0.956169 0.292814 -0.951294 0.307879 -0.27592 -0.960798
0.0941255 -0.0898763 -0.00455 -0.015529 -0.281179 -0.959655 -0.017651 0.006023 -0.946418 0.322944 -0.940554 0.339203 -0.308733 -0.950707
0.078958 -0.0846262 -0.004836 -0.014538 -0.31564 -0.948879 -0.016558 0.006297 -0.934691 0.355462 -0.927465 0.373408 -0.344892 -0.938125
0.064805 -0.079078 -0.005108 -0.013514 -0.353565 -0.93541 -0.015423 0.006559 -0.92024 0.391354 -0.911331 0.411105 -0.384326 -0.922596
0.051701 -0.073249 -0.005364 -0.012457 -0.395494 -0.918469 -0.014253 0.006805 -0.902421 0.430855 -0.891368 0.452622 -0.427591 -0.903275
0.0396782 -0.067157 -0.005603 -0.011369 -0.442062 -0.896984 -0.013051 0.007033 -0.880315 0.474389 -0.866457 0.498478 -0.475183 -0.879081
0.028767 -0.06082 -0.005826 -0.010252 -0.494074 -0.86942 -0.011819 0.007244 -0.852598 0.522567 -0.835126 0.549139 -0.527706 -0.848503
0.0189948 -0.0542572 -0.00603 -0.009111 -0.551909 -0.833904 -0.010561 0.007436 -0.817654 0.57571 -0.795514 0.60483 -0.585336 -0.809741
0.0103856 -0.0474887 -0.006216 -0.007946 -0.616148 -0.78763 -0.00928 0.007607 -0.773374 0.63395 -0.745161 0.665538 -0.648251 -0.760257
0.00296162 -0.0405347 -0.006383 -0.006762 -0.686434 -0.727192 -0.007979 0.0077584 -0.716948 0.697126 -0.681115 0.730536 -0.715808 -0.697026
-0.00325795 -0.033416 -0.006532 -0.0055597 -0.761508 -0.648156 -0.006662 0.0078871 -0.645282 0.763945 -0.600176 0.797874 -0.786357 -0.616458
-0.00825645 -0.026155 -0.006659 -0.0043424 -0.837635 -0.54623 -0.005334 0.0079933 -0.55507 0.831804 -0.499434 0.863965 -0.856234 -0.515328
-0.0120195 -0.018776 -0.006763 -0.0031127 -0.908403 -0.418096 -0.004 0.0080769 -0.443798 0.896127 -0.377396 0.92327 -0.919802 -0.3913
-0.0145355 -0.0113054 -0.0068426 -0.0018722 -0.964547 -0.263909 -0.002662 0.0081352 -0.310994 0.950412 -0.23576 0.968722 -0.96919 -0.245588
-0.0157958 -0.00377522 -0.00688669 -0.000625 -0.995907 -0.0903833 -0.0013289 0.008171 -0.160527 0.987031 -0.0802497 0.993516 -0.996462 -0.083782
-0.0157955 0.00377603 -0.00688671 0.000625 -0.995907 0.0903831 2.26e-07 0.008182 2.76216e-05 1 0.0803104 0.99351 -0.996457 0.0838424
-0.0145348 0.0113061 -0.006842 0.0018729 -0.964516 0.264023 0.0013293 0.00817 0.160593 0.987021 0.235851 0.968697 -0.969174 0.245645
-0.0120183 0.0187765 -0.006764 0.003113 -0.908411 0.418079 0.002663 0.0081349 0.31111 0.950374 0.377431 0.923262 -0.919779 0.39136
-0.00825485 0.0261553 -0.006658 0.0043428 -0.837575 0.546323 0.003999 0.0080759 0.443753 0.896149 0.499426 0.863967 -0.856204 0.515374
-0.00325595 0.0334155 -0.006531 0.00556 -0.761441 0.648234 0.005334 0.0079927 0.555099 0.831784 0.600219 0.79784 -0.786284 0.616552
0.00296415 0.0405338 -0.006383 0.0067623 -0.686418 0.727207 0.006662 0.0078859 0.645339 0.763896 0.681177 0.730477 -0.715786 0.69705
0.0103885 0.0474873 -0.006215 0.007946 -0.616086 0.787679 0.007979 0.0077569 0.717016 0.697057 0.745236 0.665454 -0.648184 0.760315
0.018998 0.054255 -0.00603 0.009111 -0.551909 0.833904 0.00928 0.007605 0.773456 0.63385 0.795597 0.604721 -0.585289 0.809778
0.0287708 0.060817 -0.005825 0.010253 -0.493973 0.869477 0.01056 0.007433 0.817738 0.575591 0.83519 0.549043 -0.527629 0.84855
0.0396823 0.067153 -0.005603 0.011369 -0.442062 0.896984 0.011818 0.007242 0.852643 0.522494 0.866484 0.498432 -0.475128 0.879114
0.0517053 0.073244 -0.005363 0.012457 -0.395432 0.918495 0.013048 0.007031 0.880326 0.474369 0.891393 0.452572 -0.427518 0.90331
0.0648095 0.079072 -0.005107 0.013514 -0.353504 0.935433 0.01425 0.006802 0.90246 0.430774 0.911368 0.411021 -0.384269 0.92262
0.0789627 0.084619 -0.004835 0.014539 -0.315562 0.948905 0.01542 0.006556 0.920277 0.391267 0.927488 0.373353 -0.344799 0.93816
0.0941295 0.089868 -0.004549 0.015525 -0.281189 0.959652 0.016554 0.006295 0.9347 0.355439 0.9406 0.339072 -0.308738 0.950706
0.110273 0.0948055 -0.004248 0.01648 -0.249608 0.968347 0.017648 0.006017 0.9465 0.322705 0.951332 0.307767 -0.275761 0.960841
0.127353 0.0994167 -0.003937 0.01738 -0.220927 0.97529 0.01871 0.00573 0.956165 0.292829 0.960209 0.278906 -0.245198 0.96915
0.145327 0.103689 -0.003613 0.01826 -0.194101 0.980982 0.019723 0.00542 0.964253 0.264983 0.967554 0.252324 -0.217026 0.975883
0.16415 0.10761 -0.003282 0.01907 -0.169609 0.985511 0.0207 0.00511 0.970856 0.239665 0.973588 0.227997 -0.190653 0.981423
0.183775 0.11117 -0.002938 0.01985 -0.146415 0.989223 0.021618 0.00479 0.976321 0.216328 0.978659 0.205174 -0.16616 0.985896
